RPM,Throttle,Torque (Nm),Power (kW),Horsepower
2400,0.6,150.5845188592011,37.846017455393586,50.75233667077053
2400,0.7,155.15392184945495,38.9944336846314,52.292387937014084
2400,0.8,159.73047570510832,40.1446471223657,53.834849299135975
2400,0.9,164.07105100257945,41.23555267971679,55.29777749727342
2400,1.0,167.07441447035188,41.9903802482299,56.31001776616588
2500,0.1,129.6694508885992,33.94738285888713,45.524182457941706
2500,0.2,134.05384815608247,35.09521537938252,47.06345095800257
2500,0.3,138.65387151868782,36.29949867957439,48.678421187574614
2500,0.4,143.21795719877284,37.494373516483506,50.280774462228116
2500,0.5,147.67422983129683,38.6610229635444,51.84527687212605
2500,0.6,152.1305024638208,39.827672410605274,53.40977928202396
2500,0.7,156.69458814390578,41.02254724751438,55.01213255667746
2500,0.8,161.29461150651122,42.22683054770628,56.62710278624953
2500,0.9,165.6790087739944,43.37466306820165,58.16637128631037
2500,1.0,168.69777410570418,44.16497398395256,59.22619549946702
2600,0.1,130.30701971468466,35.478869906725585,47.57794006534208
2600,0.2,134.8007119960185,36.70237363046498,49.21868530302398
2600,0.3,139.54004018983676,37.99275697897469,50.9491175794216
2600,0.4,144.17099959873542,39.25363461067396,52.639982044621114
2600,0.5,148.76583607932758,40.50467700343645,54.31765723942127
2600,0.6,153.30287587462922,41.7399830139,55.97422960158241
2600,0.7,157.94828445485052,43.004794741174,57.67036977494166
2600,0.8,162.57201927808785,44.263705325085915,59.3585963860613
2600,0.9,166.90677067487286,45.44393399750333,60.94130883398596
2600,1.0,169.96999499526765,46.27796225934499,62.05975896385274
2700,0.1,130.94466434648447,37.02373159839273,49.64963336246845
2700,0.2,135.54878423248596,38.32551582730254,51.39535446869054
2700,0.3,140.42886083089755,39.70532497844981,53.24570870115302
2700,0.4,145.12738696061842,41.03380194391458,55.02722535056266
2700,0.5,149.8622231840773,42.372545346515814,56.82250951658282
2700,0.6,154.48086710757406,43.67843615028021,58.57373762944912
2700,0.7,159.20844131228534,45.01512626545416,60.36626829214718
2700,0.8,163.85613331077263,46.329230218927776,62.128510418301964
2700,0.9,168.14072437187815,47.54066980103627,63.75307737835091
2700,1.0,171.24886839586648,48.41947681992175,64.9315768002169
2800,0.1,131.75043153674702,38.63124419682541,51.80534289503206
2800,0.2,136.48072899848867,40.01823985396827,53.66533438912199
2800,0.3,141.5030201307082,41.49085252698414,55.64014017297055
2800,0.4,146.34281521887908,42.90995456507938,57.543187025719966
2800,0.5,151.21910951585966,44.33975873015875,59.46058566468921
2800,0.6,155.94940697760134,45.726754387301604,61.32057715877914
2800,0.7,160.74540301520054,47.13301387301589,63.20640186806476
2800,0.8,165.4173017428466,48.502886126984144,65.04343050420295
2800,0.9,169.70230885710944,49.759315834920635,66.72833020641093
2800,1.0,172.8266411312228,50.675417904761915,67.95684310682837
2900,0.1,132.7271119428812,40.30753691515475,54.05328807181809
2900,0.2,137.5995843331802,41.78724485021904,56.03760875716647
2900,0.3,142.76557915662974,43.356091817516145,58.14146683319852
2900,0.4,147.8215030676477,44.891511647725906,60.20049838772416
2900,0.5,152.840736674522,46.4157890989066,62.24458776841437
2900,0.6,157.71320906482092,47.895497033970884,64.22890845376274
2900,0.7,162.56366727263358,49.36851954161771,66.20426383480985
2900,0.8,167.26002620304217,50.794744057342314,68.11686208574804
2900,0.9,171.5968201528414,52.11177325858176,69.88302703309878
2900,1.0,174.7081579442371,53.05664700024931,71.15012337434533
3000,0.1,133.70789128234313,42.00557289795919,56.33039144154377
3000,0.2,138.72403517939472,43.58144097959185,58.443664985371925
3000,0.3,144.03524636450814,45.250007183673475,60.681248737660546
3000,0.4,149.30957413861387,46.90698612244899,62.903293713891635
3000,0.5,154.47325167969638,48.52920326530612,65.07872236195001
3000,0.6,159.48939557674797,50.10507134693879,67.19199590577819
3000,0.7,164.39488924077634,51.646177632653064,69.25865312143364
3000,0.8,169.11596584976607,53.12934759183674,71.24761645680131
3000,0.9,173.50509175968622,54.50823216326532,73.09673080765096
3000,1.0,176.60329828433575,55.48156244897961,74.401987996486
3100,0.1,134.16463039854048,43.554030447269945,58.406906862370846
3100,0.2,139.31506574348504,45.226022664324866,60.649084972944706
3100,0.3,144.820703526012,47.01332468945256,63.0458960566616
3100,0.4,150.17094024209666,48.75017867354841,65.37505521462842
3100,0.5,155.46937660270058,50.47021664396699,67.68166373067854
3100,0.6,160.6198119476452,52.142208861021935,69.92384184125243
3100,0.7,165.61484622614745,53.76375303704504,72.09836802607622
3100,0.8,170.43967933664146,55.330044596699935,74.1987992446023
3100,0.9,174.93151016190205,56.78823321128664,76.1542620508068
3100,1.0,178.03953149074792,57.79719403192324,77.50730056580828
3200,0.1,134.61687788220937,45.110548757753946,60.494231940128664
3200,0.2,139.90245822238523,46.881763730197164,62.869469934554324
3200,0.3,145.60375836459744,48.79228774541682,65.43152440045168
3200,0.4,151.03038649474982,50.61076828594487,67.87014655484091
3200,0.5,156.46443819279585,52.43173648795111,70.31210471764933
3200,0.6,161.7500185329717,54.202951460394324,72.687342712075
3200,0.7,166.83516254002294,55.90699957292748,74.97250847918396
3200,0.8,171.76441162131047,57.55880679441944,77.187618069491
3200,0.9,176.35960014739038,59.09866924939467,79.25260728093693
3200,1.0,179.47749866266267,60.143487070217915,80.65373081697454
3300,0.1,134.93807911211883,46.63125258309659,62.533529010455396
3300,0.2,140.35966615844137,48.50481856700428,65.0460219485105
3300,0.3,146.1685094223584,50.51221069261968,67.73797866785527
3300,0.4,151.73904116775574,52.43724826949187,70.31949613717562
3300,0.5,157.3095729131531,54.36228584636407,72.901013606496
3300,0.6,162.73115995947563,56.23585183027176,75.41350654455111
3300,0.7,167.9516716620472,58.03993116367738,77.83281636539812
3300,0.8,173.00089696068278,59.78481816517384,80.17274797529011
3300,0.9,177.67776051163136,61.40102618425905,82.34011825701897
3300,1.0,180.80559919220204,62.481929636513485,83.78963341358923
3400,0.1,135.12706833921268,48.1116099221676,64.5187205607719
3400,0.2,140.6855320706125,50.09068518886619,67.17270375334074
3400,0.3,146.5129537244994,52.16552216201791,69.95510548748545
3400,0.4,152.29554905797178,54.224398850760785,72.71610413136756
3400,0.5,158.00343385742,56.25667506548889,75.44143095814522
3400,0.6,163.56189758881976,58.23575033218744,78.09541415071402
3400,0.7,168.96346919876885,60.158964603455054,80.67448652736361
3400,0.8,174.14838026004765,62.00503750007977,83.15011063441031
3400,0.9,178.88502811718138,63.691507552615924,85.41170383883052
3400,1.0,182.02287054619742,64.8087274612361,86.90992015721616
3500,0.1,135.3100802727946,49.593734649859954,66.50628221786233
3500,0.2,141.00629904233102,51.681507871148476,69.30603174352753
3500,0.3,146.8524183058026,53.82422249299721,72.17945888828913
3500,0.4,152.84843806320933,56.02187851540618,75.12656365214721
3500,0.5,158.6945573266809,58.16459313725491,77.99999079690882
3500,0.6,164.39077609621725,60.25236635854342,80.79974032257398
3500,0.7,169.97456949530226,62.298933529411755,83.5442316339168
3500,0.8,175.29603703000078,64.24935324929972,86.15978711184084
3500,0.9,180.09285283592615,66.0074780672269,88.5174709229273
3500,1.0,183.24076320856472,67.1612474789916,90.0647009239528
3600,0.1,135.24653659644903,50.986743095384085,68.37433699260303
3600,0.2,140.93101423287678,53.129740677235716,71.24814359291365
3600,0.3,147.15687069182147,55.47683326688273,74.39564605992051
3600,0.4,153.1120377395076,57.72187835263203,77.40630059357923
3600,0.5,159.15743459094668,60.000939273013934,80.4625711050207
3600,0.6,164.9922952336291,62.2006299125865,83.41240433496915
3600,0.7,170.71436862162054,64.35780075886835,86.30521759268922
3600,0.8,176.14319514741533,66.40442014259439,89.04977892261552
3600,0.9,181.00056624944224,68.23560590698085,91.50543905991799
3600,1.0,184.1586093807909,69.4261601191206,93.10199828231272
3700,0.1,135.175531047643,52.375529485072825,70.23672989817999
3700,0.2,140.84819172017777,54.57347614014046,73.18422440678617
3700,0.3,147.4562379291411,57.13385016918199,76.61774194606677
3700,0.4,153.3702884175284,59.42532646914611,79.6906617529115
3700,0.5,159.61624990271292,61.8454060308429,82.93604134483425
3700,0.6,165.59064784506333,64.16026474203115,86.04031747623861
3700,0.7,171.4518943112329,66.43128143217416,89.08580049909368
3700,0.8,176.98877321235068,68.57661766198753,91.9627432774407
3700,0.9,181.90709071034615,70.48228417675358,94.51828372905133
3700,1.0,185.07533204341073,71.70986076602007,96.16449076843243
3800,0.1,134.99870159789714,53.72071769665449,72.04065669391777
3800,0.2,140.69730809128407,55.98839306739546,75.08165893441794
3800,0.3,147.41757710340562,58.66262378348836,78.6678607797886
3800,0.4,153.44160202868576,61.0597945605266,81.88251919072897
3800,0.5,159.91969918451466,63.637656602165706,85.33948853716736
3800,0.6,166.0345385559046,66.07096563212414,88.60260913520739
3800,0.7,172.0585634811847,68.46813640916237,91.81726754614773
3800,0.8,177.71933062202584,70.72075417451993,94.83807720868971
3800,0.9,182.7141251580622,72.70835808512952,97.5034974991679
3800,1.0,185.9153343834309,73.98223150056567,99.21178959442895
3900,0.1,134.71510949158926,55.01859977982178,73.78114493740348
3900,0.2,140.47779280840948,57.37212024432307,76.93726732509464
3900,0.3,147.0376852797305,60.05122654383443,80.53000743440315
3900,0.4,153.32424889807987,62.61870341419949,83.97305003915714
3900,0.5,160.0663606047154,65.37222933314172,87.66558848483535
3900,0.6,166.3225543505123,67.92730293360161,91.09199803352769
3900,0.7,172.53319328748063,70.4637716292038,94.49345799812767
3900,0.8,178.33383894499133,72.83279618108651,97.6703717058958
3900,0.9,183.42079259752038,74.91034389019832,100.45640859621605
3900,1.0,186.67796142876662,76.24059458752515,102.24030385882412
4000,0.1,134.42282766888178,56.3069023839101,75.50878689004975
4000,0.2,140.25000570146207,58.74778501035198,78.7820638465227
4000,0.3,146.64847569802086,61.42796985507248,82.37625030853222
4000,0.4,153.1992902183072,64.17196862466727,86.05601263868482
4000,0.5,160.20713830977635,67.10740916888497,89.99250257326669
4000,0.6,166.60560830633509,69.78759401360546,93.58668903527618
4000,0.7,173.00407830289382,72.46777885832594,97.18087549728568
4000,0.8,178.94551472826987,74.95652192842357,100.51833435486598
4000,0.9,184.12522853500792,77.12619537414969,103.42791387173082
4000,1.0,187.43872192608293,78.51414824016562,105.28918900384286
4100,0.1,133.77699398691294,57.43728560891026,77.02465550343335
4100,0.2,139.61686739647052,59.94464107376285,80.387073989222
4100,0.3,146.02927741480823,62.697815701836284,84.0791413461664
4100,0.4,152.6554344337573,65.54276281751221,87.89427761500899
4100,0.5,159.92283245454013,68.66302739599547,92.07862061954602
4100,0.6,166.45738361608426,71.468643445556,95.84101306900361
4100,0.7,173.03773770633086,74.29392502817423,99.62977742815372
4100,0.8,179.1447948666526,76.91599610252992,103.14603205381508
4100,0.9,184.39686402452918,79.17097722647576,106.17001103188382
4100,1.0,187.67177342675166,80.57706284009899,108.05560257489472
4200,0.1,133.12068812326103,58.54953661883969,78.51620842006126
4200,0.2,138.9733123481233,61.12365519650653,81.96815769948576
4200,0.3,145.39972326169766,63.95013834061137,85.75853337885391
4200,0.4,152.10155178585376,66.89775647660639,89.71135373019496
4200,0.5,159.62963314175505,70.20877958827201,94.15150809745475
4200,0.6,166.30085970917983,73.14293828072367,98.0862790407988
4200,0.7,173.06389214679854,76.1174753038054,102.07519820813383
4200,0.8,179.33729327671628,78.87666123019342,105.775326847517
4200,0.9,184.66203374796356,81.21860440673738,108.91592383899341
4200,1.0,187.89819067229922,82.64194056144733,110.82464873467522
4300,0.1,132.1242131356463,59.494865553253234,79.78391518473009
4300,0.2,137.88996998989663,62.091156730436595,83.26559840476946
4300,0.3,144.269105232897,64.96364909668202,87.11767345672793
4300,0.4,151.38429454239738,68.16758288980189,91.41421870698926
4300,0.5,159.17420007952273,71.67533799089,96.11819497236152
4300,0.6,165.98270019464812,74.74117118947886,100.22954430666334
4300,0.7,172.92921044724227,77.86914965560668,104.42423180314692
4300,0.8,179.36968352911757,80.76926214075826,108.31334603829725
4300,0.9,184.78274780983662,83.20673763423095,111.58205395498315
4300,1.0,188.00298435077434,84.65679387680676,113.52661107255834
4400,0.1,130.78539389362552,60.26158345578234,80.81210065144474
4400,0.2,136.364009808545,62.83202514285714,84.25911914021341
4400,0.3,142.63418967985947,65.72111662585036,88.13345397056503
4400,0.4,150.5026506948424,69.3466431927438,92.99536434590826
4400,0.5,158.55552876486388,73.05714303854874,97.97122574567352
4400,0.6,165.50190450465345,76.25780321088436,102.2633809989062
4400,0.7,172.63269729948172,79.54343666213153,106.66948727656099
4400,0.8,179.2409751050337,82.58831248979592,110.75273231835311
4400,0.9,184.75811866827365,85.13042975056688,114.16176713231444
4400,1.0,187.98541713145028,86.61746213151929,116.15591005970134
4500,0.1,129.43317621938127,60.99394733124019,81.79421661692395
4500,0.2,134.82382859743447,63.53423241758243,85.2007944449275
4500,0.3,140.98457417235232,66.4374153734021,89.09402624836007
4500,0.4,149.6096179772374,70.50187151154968,94.54455077316571
4500,0.5,157.9266245033766,74.42116850190625,99.80041370779972
4500,0.6,165.01148191453217,77.75982890109889,104.27763028174718
4500,0.7,172.32736728474717,81.20735866113478,108.90084304832341
4500,0.8,179.10418741715688,84.40085991253643,113.18339803209926
4500,0.9,184.72586775426953,87.05001435972191,116.73597205273154
4500,1.0,187.96025918110143,88.57418541152727,118.77991874953368
4600,0.1,128.49973676303304,61.89972044712159,83.00887816430412
4600,0.2,133.9022628247384,64.50217599568465,86.49882794110856
4600,0.3,140.0765783238301,67.4764109083281,90.48734197174213
4600,0.4,148.921285276279,71.73700242068989,96.20088832062477
4600,0.5,157.2874827775483,75.76709072732177,101.60532483213326
4600,0.6,164.604046643972,79.2915590988043,106.33171395843408
4600,0.7,172.03637892600372,82.87179437489888,111.13288772280927
4600,0.8,178.8589975525001,86.15832395336994,115.54019572665942
4600,0.9,184.50849623416903,88.87974889843869,119.18968606468913
4600,1.0,187.81175502618305,90.47096457670293,121.32354107107808
4700,0.1,127.55475595721285,62.78026319848027,84.18970524135747
4700,0.2,132.96920812501463,65.44516369254104,87.76339505503694
4700,0.3,139.15715345964517,68.49076425718191,91.84761198495627
4700,0.4,148.22249337487904,72.95256908438081,97.83098978728819
4700,0.5,156.6380990299766,77.09458585229237,103.3855248119785
4700,0.6,164.18739233822586,80.81021854115421,108.3682694664801
4700,0.7,171.73668564647514,84.52585123001604,113.35101412098169
4700,0.8,178.60530496791512,87.90646785676746,117.88449491319224
4700,0.9,184.2827448124387,90.70080637482546,121.63176394639326
4700,1.0,187.6551750198123,92.36065868255471,123.85766217319929
4800,0.1,126.59822058033073,63.63520635723315,85.33620270515375
4800,0.2,132.02465162460993,66.3628281018602,88.99400308684484
4800,0.3,138.22628710378615,69.48011009571971,93.17434638020612
4800,0.4,147.51323623385258,74.14823988152432,99.43441046201464
4800,0.5,155.9784686629281,78.4033298031425,105.14057905745271
4800,0.6,163.76152118929423,82.31551870543616,110.3869098906211
4800,0.7,171.4282930504258,86.16925857034492,115.55485928703892
4800,0.8,178.34311660970735,89.64502799349832,120.2159420591368
4800,0.9,184.04862125054944,92.51292742784904,124.06185788902914
4800,1.0,187.49052894149224,94.24301893444104,126.38194841684464
4900,0.1,125.63011729353215,64.46418008130081,86.44787458938019
4900,0.2,131.06858033569222,67.2548012195122,90.19015853494997
4900,0.3,137.28396666958943,70.4440825203252,94.467054472744
4900,0.4,146.79350776045223,75.32368291056912,101.01070525756887
4900,0.5,155.3085870378914,79.69299829268294,106.8700526923467
4900,0.6,163.32643540861878,83.8071711707317,112.38724845210098
4900,0.7,171.1112067918251,87.80174600000001,117.74406061418803
4900,0.8,178.07243948579,91.37374105691057,122.53418406451732
4900,0.9,183.80613337881016,94.31585305691056,126.47962056713229
4900,1.0,187.31782665746212,96.11779699186994,128.89606677198597
5000,0.1,124.65043263939478,65.26681390778532,87.52422409519286
5000,0.2,130.10098115498192,68.12071443688589,91.3513670871475
5000,0.3,136.33017945851,71.38231504157218,95.72524479223841
5000,0.4,146.0633018077727,76.47856598639457,102.55942870644303
5000,0.5,154.62844947512383,80.96326681783825,108.57351055094306
5000,0.6,162.88213722729853,85.2848876190476,114.36889851018854
5000,0.7,170.78543257489986,89.42304338624339,119.9182558485227
5000,0.8,177.793280666369,93.09234406651551,124.83886826675004
5000,0.9,183.55528909713243,96.10932462585032,128.8847051439591
5000,1.0,187.13707812166112,97.98474497354496,131.3996848243864
5100,0.1,123.65915304060859,66.042736746057,88.56475358194584
5100,0.2,129.12184086246646,68.96019853415756,92.47713361158314
5100,0.3,135.36491265887548,72.29444057770101,96.94842507402575
5100,0.4,145.32261217414788,77.61255663715286,104.08013495662179
5100,0.5,153.9380512531923,82.21381065724285,110.2505171747926
5100,0.6,162.42862889630854,86.74837983646198,116.33147356371458
5100,0.7,170.45097615469413,91.03288086241533,122.07708309295337
5100,0.8,177.50564728463632,94.80057437161946,127.12964244551354
5100,0.9,183.29609637580575,97.89308386700606,131.27676527692913
5100,1.0,186.948293376705,99.843615462479,133.89247078245808
5200,0.1,122.65626479863734,66.79157687074832,89.56896455779578
5200,0.2,128.13114612009758,69.77288367346941,93.56696214760547
5200,0.3,134.3881533446236,73.1800914480078,98.13610225024514
5200,0.4,144.57143260253963,78.725322101069,105.57237776729113
5200,0.5,153.23738760850816,83.44430486880468,111.90063680944706
5200,0.6,161.9659126867219,88.19735971428572,118.27458725262936
5200,0.7,170.10784333763638,92.63098883090379,124.2201808111892
5200,0.8,177.20954653747344,96.4981696550049,129.40615482768524
5200,0.9,183.0285632562825,99.66687288532552,133.65545512314003
5200,1.0,186.75148255487554,101.69416151117589,136.37409348421065
5300,0.1,121.6417540923629,67.512961914654,90.53635767018105
5300,0.2,127.1288834704707,70.5583993920163,94.62035589649497
5300,0.3,133.39988847402253,74.0388993661447,99.28778244085383
5300,0.4,143.80975677991853,79.81652932319776,107.0357105044894
5300,0.5,152.52645373485547,84.65442428723615,113.52343340114811
5300,0.6,161.49399088993457,89.63153925023971,120.19785335958122
5300,0.7,169.75603998211398,94.21709796615379,126.34718783177388
5300,0.8,176.90498568616306,98.18486793666014,131.66805409234294
5300,0.9,182.75269785197506,101.43043416253481,136.02042934495748
5300,1.0,186.54665587912385,103.53613664688243,138.84422240429453
5400,0.1,120.615606976711,68.20651886153564,91.46643269617225
5400,0.2,126.1150393354873,71.31637459503983,95.63681721206896
5400,0.3,132.4001048883744,74.8704954333303,100.40297094452232
5400,0.4,143.03757833663576,80.8858449521369,108.46968613669961
5400,0.5,151.8052447829133,85.84384352155213,115.11847059347207
5400,0.6,161.0128658178929,91.05063054964765,122.10088581151622
5400,0.7,169.39557199905607,95.79093921771758,128.4577433521759
5400,0.8,176.59197205711178,99.86040757756014,133.91498937583495
5400,0.9,182.4685083490613,103.18351056136177,138.3713431156789
