RPM,Throttle,Torque (Nm),Power (kW),Horsepower
2000,1.0,160.67598935155024,33.65190051700681,45.12793417863323
2100,0.1,9.561260249038757,2.102630947020819,2.8196740606421065
2100,0.2,26.528000000143404,5.833811894041638,7.823269269198924
2100,0.3,43.49473975124804,9.564992841062455,12.82686447775574
2100,0.4,60.4614795023527,13.296173788083278,17.83045968631256
2100,0.5,77.42821925345733,17.027354735104094,22.834054894869375
2100,0.6,94.39495900456197,20.758535682124908,27.837650103426185
2100,0.7,111.36169875566662,24.48971662914573,32.84124531198301
2100,0.8,128.32843850677128,28.220897576166553,37.84484052053983
2100,0.9,145.29517825787588,31.95207852318736,42.84843572909663
2100,1.0,162.26191800898053,35.68325947020818,47.852030937653446
2200,0.1,9.49299537642778,2.187029132577475,2.9328538723045123
2200,0.2,26.644526614437567,6.13845826515495,8.231806712022195
2200,0.3,43.79605785244735,10.089887397732424,13.530759551739873
2200,0.4,60.947589090457136,14.041316530309901,18.82971239145756
2200,0.5,78.09912032846691,17.992745662887373,24.128665231175233
2200,0.6,95.25065156647669,21.94417479546485,29.427618070892915
2200,0.7,112.4021828044865,25.895603928042327,34.726570910610604
2200,0.8,129.55371404249627,29.847033060619797,40.025523750328276
2200,0.9,146.70524528050606,33.79846219319728,45.32447659004597
2200,1.0,163.85677651851583,37.74989132577475,50.62342942976364
2300,0.1,9.417057262935922,2.2681494402016655,3.041637978009475
2300,0.2,26.755256043555477,6.444148880403331,8.641744509056364
2300,0.3,44.093454824175026,10.620148320604994,14.241851040103251
2300,0.4,61.43165360479458,14.796147760806663,19.841957571150143
2300,0.5,78.76985238541413,18.972147201008326,25.44206410219703
2300,0.6,96.10805116603368,23.14814664120999,31.042170633243916
2300,0.7,113.44624994665323,27.32414608141165,36.642277164290796
2300,0.8,130.7844487272728,31.500145521613327,42.2423836953377
2300,0.9,148.12264750789234,35.676144961814984,47.842490226384584
2300,1.0,165.4608462885119,39.85214440201666,53.44259675743148
2400,0.1,9.333474623701498,2.3457580248229912,3.1457127864060492
